"Time Stamp,""Time Zone"",""Name"",""PTID"",""Load"""
"01/01/2004 17:52:47,""EST"",""WEST"",61752,1908"
"01/01/2004 17:55:17,""EST"",""CAPITL"",61757,1400"
"01/01/2004 17:55:17,""EST"",""CENTRL"",61754,2038"
"01/01/2004 17:55:17,""EST"",""DUNWOD"",61760,738"
"01/01/2004 17:55:17,""EST"",""GENESE"",61753,1272"
"01/01/2004 17:55:17,""EST"",""HUD VL"",61758,1362"
"01/01/2004 17:55:17,""EST"",""MHK VL"",61756,889"
"01/01/2004 17:55:17,""EST"",""MILLWD"",61759,290"
"01/01/2004 17:55:17,""EST"",""N.Y.C._LONGIL"",,8443"
"01/01/2004 17:55:17,""EST"",""NORTH"",61755,703"
"01/01/2004 17:55:17,""EST"",""WEST"",61752,1901"
"01/01/2004 18:00:00,""EST"",""CAPITL"",61757,1397"
"01/01/2004 18:00:00,""EST"",""CENTRL"",61754,2046"
"01/01/2004 18:00:00,""EST"",""DUNWOD"",61760,750"
"01/01/2004 18:00:00,""EST"",""GENESE"",61753,1278"
"01/01/2004 18:00:00,""EST"",""HUD VL"",61758,1372"
"01/01/2004 18:00:00,""EST"",""MHK VL"",61756,882"
"01/01/2004 18:00:00,""EST"",""MILLWD"",61759,291"
"01/01/2004 18:00:00,""EST"",""N.Y.C._LONGIL"",,8436"
"01/01/2004 18:00:00,""EST"",""NORTH"",61755,699"
"01/01/2004 18:00:00,""EST"",""WEST"",61752,1880"
"01/01/2004 18:00:47,""EST"",""CAPITL"",61757,1394"
"01/01/2004 18:00:47,""EST"",""CENTRL"",61754,2059"
"01/01/2004 18:00:47,""EST"",""DUNWOD"",61760,735"
"01/01/2004 18:00:47,""EST"",""GENESE"",61753,1261"
"01/01/2004 18:00:47,""EST"",""HUD VL"",61758,1373"
"01/01/2004 18:00:47,""EST"",""MHK VL"",61756,885"
"01/01/2004 18:00:47,""EST"",""MILLWD"",61759,297"
"01/01/2004 18:00:47,""EST"",""N.Y.C._LONGIL"",,8462"
"01/01/2004 18:00:47,""EST"",""NORTH"",61755,699"
"01/01/2004 18:00:47,""EST"",""WEST"",61752,1884"
"01/01/2004 18:05:17,""EST"",""CAPITL"",61757,1399"
"01/01/2004 18:05:17,""EST"",""CENTRL"",61754,2041"
"01/01/2004 18:05:17,""EST"",""DUNWOD"",61760,741"
"01/01/2004 18:05:17,""EST"",""GENESE"",61753,1273"
"01/01/2004 18:05:17,""EST"",""HUD VL"",61758,1353"
"01/01/2004 18:05:17,""EST"",""MHK VL"",61756,881"
"01/01/2004 18:05:17,""EST"",""MILLWD"",61759,291"
"01/01/2004 18:05:17,""EST"",""N.Y.C._LONGIL"",,8433"
"01/01/2004 18:05:17,""EST"",""NORTH"",61755,710"
"01/01/2004 18:05:17,""EST"",""WEST"",61752,1891"
"01/01/2004 18:06:47,""EST"",""CAPITL"",61757,1388"
"01/01/2004 18:06:47,""EST"",""CENTRL"",61754,2041"
"01/01/2004 18:06:47,""EST"",""DUNWOD"",61760,739"
"01/01/2004 18:06:47,""EST"",""GENESE"",61753,1270"
"01/01/2004 18:06:47,""EST"",""HUD VL"",61758,1365"
"01/01/2004 18:06:47,""EST"",""MHK VL"",61756,879"
"01/01/2004 18:06:47,""EST"",""MILLWD"",61759,290"
"01/01/2004 18:06:47,""EST"",""N.Y.C._LONGIL"",,8437"
"01/01/2004 18:06:47,""EST"",""NORTH"",61755,712"
"01/01/2004 18:06:47,""EST"",""WEST"",61752,1890"
"01/01/2004 18:11:47,""EST"",""CAPITL"",61757,1403"
"01/01/2004 18:11:47,""EST"",""CENTRL"",61754,2040"
"01/01/2004 18:11:47,""EST"",""DUNWOD"",61760,746"
"01/01/2004 18:11:47,""EST"",""GENESE"",61753,1265"
"01/01/2004 18:11:47,""EST"",""HUD VL"",61758,1369"
"01/01/2004 18:11:47,""EST"",""MHK VL"",61756,882"
"01/01/2004 18:11:47,""EST"",""MILLWD"",61759,289"
"01/01/2004 18:11:47,""EST"",""N.Y.C._LONGIL"",,8417"
"01/01/2004 18:11:47,""EST"",""NORTH"",61755,702"
"01/01/2004 18:11:47,""EST"",""WEST"",61752,1905"
"01/01/2004 18:16:47,""EST"",""CAPITL"",61757,1376"
"01/01/2004 18:16:47,""EST"",""CENTRL"",61754,2026"
"01/01/2004 18:16:47,""EST"",""DUNWOD"",61760,738"
"01/01/2004 18:16:47,""EST"",""GENESE"",61753,1265"
"01/01/2004 18:16:47,""EST"",""HUD VL"",61758,1363"
"01/01/2004 18:16:47,""EST"",""MHK VL"",61756,884"
"01/01/2004 18:16:47,""EST"",""MILLWD"",61759,299"
"01/01/2004 18:16:47,""EST"",""N.Y.C._LONGIL"",,8439"
"01/01/2004 18:16:47,""EST"",""NORTH"",61755,708"
"01/01/2004 18:16:47,""EST"",""WEST"",61752,1888"
"01/01/2004 18:18:17,""EST"",""CAPITL"",61757,1386"
"01/01/2004 18:18:17,""EST"",""CENTRL"",61754,2031"
"01/01/2004 18:18:17,""EST"",""DUNWOD"",61760,738"
"01/01/2004 18:18:17,""EST"",""GENESE"",61753,1266"
"01/01/2004 18:18:17,""EST"",""HUD VL"",61758,1352"
"01/01/2004 18:18:17,""EST"",""MHK VL"",61756,879"
"01/01/2004 18:18:17,""EST"",""MILLWD"",61759,295"
"01/01/2004 18:18:17,""EST"",""N.Y.C._LONGIL"",,8432"
"01/01/2004 18:18:17,""EST"",""NORTH"",61755,712"
"01/01/2004 18:18:17,""EST"",""WEST"",61752,1891"
"01/01/2004 18:23:17,""EST"",""CAPITL"",61757,1372"
"01/01/2004 18:23:17,""EST"",""CENTRL"",61754,2045"
"01/01/2004 18:23:17,""EST"",""DUNWOD"",61760,738"
"01/01/2004 18:23:17,""EST"",""GENESE"",61753,1260"
"01/01/2004 18:23:17,""EST"",""HUD VL"",61758,1353"
"01/01/2004 18:23:17,""EST"",""MHK VL"",61756,874"
"01/01/2004 18:23:17,""EST"",""MILLWD"",61759,295"
"01/01/2004 18:23:17,""EST"",""N.Y.C._LONGIL"",,8426"
"01/01/2004 18:23:17,""EST"",""NORTH"",61755,707"
"01/01/2004 18:23:17,""EST"",""WEST"",61752,1884"
"01/01/2004 18:24:47,""EST"",""CAPITL"",61757,1378"
"01/01/2004 18:24:47,""EST"",""CENTRL"",61754,2031"
"01/01/2004 18:24:47,""EST"",""DUNWOD"",61760,741"
"01/01/2004 18:24:47,""EST"",""GENESE"",61753,1255"
"01/01/2004 18:24:47,""EST"",""HUD VL"",61758,1354"
"01/01/2004 18:24:47,""EST"",""MHK VL"",61756,879"
"01/01/2004 18:24:47,""EST"",""MILLWD"",61759,296"
"01/01/2004 18:24:47,""EST"",""N.Y.C._LONGIL"",,8422"
"01/01/2004 18:24:47,""EST"",""NORTH"",61755,699"
"01/01/2004 18:24:47,""EST"",""WEST"",61752,1893"
"01/01/2004 18:26:17,""EST"",""CAPITL"",61757,1374"
"01/01/2004 18:26:17,""EST"",""CENTRL"",61754,2039"
"01/01/2004 18:26:17,""EST"",""DUNWOD"",61760,737"
"01/01/2004 18:26:17,""EST"",""GENESE"",61753,1262"
"01/01/2004 18:26:17,""EST"",""HUD VL"",61758,1347"
"01/01/2004 18:26:17,""EST"",""MHK VL"",61756,874"
"01/01/2004 18:26:17,""EST"",""MILLWD"",61759,293"
"01/01/2004 18:26:17,""EST"",""N.Y.C._LONGIL"",,8429"
"01/01/2004 18:26:17,""EST"",""NORTH"",61755,705"
"01/01/2004 18:26:17,""EST"",""WEST"",61752,1867"
"01/01/2004 18:31:17,""EST"",""CAPITL"",61757,1372"
"01/01/2004 18:31:17,""EST"",""CENTRL"",61754,2044"
"01/01/2004 18:31:17,""EST"",""DUNWOD"",61760,741"
"01/01/2004 18:31:17,""EST"",""GENESE"",61753,1258"
"01/01/2004 18:31:17,""EST"",""HUD VL"",61758,1366"
"01/01/2004 18:31:17,""EST"",""MHK VL"",61756,871"
"01/01/2004 18:31:17,""EST"",""MILLWD"",61759,288"
"01/01/2004 18:31:17,""EST"",""N.Y.C._LONGIL"",,8424"
"01/01/2004 18:31:17,""EST"",""NORTH"",61755,709"
"01/01/2004 18:31:17,""EST"",""WEST"",61752,1899"
"01/01/2004 18:32:47,""EST"",""CAPITL"",61757,1380"
"01/01/2004 18:32:47,""EST"",""CENTRL"",61754,2026"
"01/01/2004 18:32:47,""EST"",""DUNWOD"",61760,741"
"01/01/2004 18:32:47,""EST"",""GENESE"",61753,1258"
"01/01/2004 18:32:47,""EST"",""HUD VL"",61758,1359"
"01/01/2004 18:32:47,""EST"",""MHK VL"",61756,887"
"01/01/2004 18:32:47,""EST"",""MILLWD"",61759,292"
"01/01/2004 18:32:47,""EST"",""N.Y.C._LONGIL"",,8419"
"01/01/2004 18:32:47,""EST"",""NORTH"",61755,701"
"01/01/2004 18:32:47,""EST"",""WEST"",61752,1885"
"01/01/2004 18:37:47,""EST"",""CAPITL"",61757,1356"
"01/01/2004 18:37:47,""EST"",""CENTRL"",61754,2041"
"01/01/2004 18:37:47,""EST"",""DUNWOD"",61760,734"
"01/01/2004 18:37:47,""EST"",""GENESE"",61753,1256"
"01/01/2004 18:37:47,""EST"",""HUD VL"",61758,1352"
"01/01/2004 18:37:47,""EST"",""MHK VL"",61756,874"
"01/01/2004 18:37:47,""EST"",""MILLWD"",61759,291"
"01/01/2004 18:37:47,""EST"",""N.Y.C._LONGIL"",,8435"
"01/01/2004 18:37:47,""EST"",""NORTH"",61755,707"
"01/01/2004 18:37:47,""EST"",""WEST"",61752,1892"
"01/01/2004 18:42:47,""EST"",""CAPITL"",61757,1367"
"01/01/2004 18:42:47,""EST"",""CENTRL"",61754,2030"
"01/01/2004 18:42:47,""EST"",""DUNWOD"",61760,730"
"01/01/2004 18:42:47,""EST"",""GENESE"",61753,1255"
"01/01/2004 18:42:47,""EST"",""HUD VL"",61758,1338"
"01/01/2004 18:42:47,""EST"",""MHK VL"",61756,874"
"01/01/2004 18:42:47,""EST"",""MILLWD"",61759,299"
"01/01/2004 18:42:47,""EST"",""N.Y.C._LONGIL"",,8402"
"01/01/2004 18:42:47,""EST"",""NORTH"",61755,711"
"01/01/2004 18:42:47,""EST"",""WEST"",61752,1900"
"01/01/2004 18:47:47,""EST"",""CAPITL"",61757,1352"
"01/01/2004 18:47:47,""EST"",""CENTRL"",61754,2020"
"01/01/2004 18:47:47,""EST"",""DUNWOD"",61760,740"
"01/01/2004 18:47:47,""EST"",""GENESE"",61753,1248"
"01/01/2004 18:47:47,""EST"",""HUD VL"",61758,1342"
"01/01/2004 18:47:47,""EST"",""MHK VL"",61756,880"
"01/01/2004 18:47:47,""EST"",""MILLWD"",61759,292"
"01/01/2004 18:47:47,""EST"",""N.Y.C._LONGIL"",,8414"
"01/01/2004 18:47:47,""EST"",""NORTH"",61755,705"
"01/01/2004 18:47:47,""EST"",""WEST"",61752,1884"
"01/01/2004 18:52:47,""EST"",""CAPITL"",61757,1354"
"01/01/2004 18:52:47,""EST"",""CENTRL"",61754,2028"
"01/01/2004 18:52:47,""EST"",""DUNWOD"",61760,728"
"01/01/2004 18:52:47,""EST"",""GENESE"",61753,1250"
"01/01/2004 18:52:47,""EST"",""HUD VL"",61758,1347"
"01/01/2004 18:52:47,""EST"",""MHK VL"",61756,876"
"01/01/2004 18:52:47,""EST"",""MILLWD"",61759,293"
"01/01/2004 18:52:47,""EST"",""N.Y.C._LONGIL"",,8423"
"01/01/2004 18:52:47,""EST"",""NORTH"",61755,704"
"01/01/2004 18:52:47,""EST"",""WEST"",61752,1886"
"01/01/2004 18:55:17,""EST"",""CAPITL"",61757,1355"
"01/01/2004 18:55:17,""EST"",""CENTRL"",61754,2029"
"01/01/2004 18:55:17,""EST"",""DUNWOD"",61760,740"
"01/01/2004 18:55:17,""EST"",""GENESE"",61753,1248"
"01/01/2004 18:55:17,""EST"",""HUD VL"",61758,1355"
"01/01/2004 18:55:17,""EST"",""MHK VL"",61756,868"
"01/01/2004 18:55:17,""EST"",""MILLWD"",61759,292"
"01/01/2004 18:55:17,""EST"",""N.Y.C._LONGIL"",,8392"
"01/01/2004 18:55:17,""EST"",""NORTH"",61755,689"
"01/01/2004 18:55:17,""EST"",""WEST"",61752,1890"
"01/01/2004 19:00:00,""EST"",""CAPITL"",61757,1345"
"01/01/2004 19:00:00,""EST"",""CENTRL"",61754,2036"
"01/01/2004 19:00:00,""EST"",""DUNWOD"",61760,730"
"01/01/2004 19:00:00,""EST"",""GENESE"",61753,1251"
"01/01/2004 19:00:00,""EST"",""HUD VL"",61758,1372"
"01/01/2004 19:00:00,""EST"",""MHK VL"",61756,862"
"01/01/2004 19:00:00,""EST"",""MILLWD"",61759,296"
"01/01/2004 19:00:00,""EST"",""N.Y.C._LONGIL"",,8395"
"01/01/2004 19:00:00,""EST"",""NORTH"",61755,693"
"01/01/2004 19:00:00,""EST"",""WEST"",61752,1869"
"01/01/2004 19:00:47,""EST"",""CAPITL"",61757,1356"
"01/01/2004 19:00:47,""EST"",""CENTRL"",61754,2008"
"01/01/2004 19:00:47,""EST"",""DUNWOD"",61760,737"
"01/01/2004 19:00:47,""EST"",""GENESE"",61753,1245"
"01/01/2004 19:00:47,""EST"",""HUD VL"",61758,1337"
"01/01/2004 19:00:47,""EST"",""MHK VL"",61756,873"
"01/01/2004 19:00:47,""EST"",""MILLWD"",61759,296"
"01/01/2004 19:00:47,""EST"",""N.Y.C._LONGIL"",,8373"
"01/01/2004 19:00:47,""EST"",""NORTH"",61755,703"
"01/01/2004 19:00:47,""EST"",""WEST"",61752,1888"
"01/01/2004 19:05:17,""EST"",""CAPITL"",61757,1331"
"01/01/2004 19:05:17,""EST"",""CENTRL"",61754,2008"
"01/01/2004 19:05:17,""EST"",""DUNWOD"",61760,740"
"01/01/2004 19:05:17,""EST"",""GENESE"",61753,1248"
"01/01/2004 19:05:17,""EST"",""HUD VL"",61758,1342"
"01/01/2004 19:05:17,""EST"",""MHK VL"",61756,866"
"01/01/2004 19:05:17,""EST"",""MILLWD"",61759,294"
"01/01/2004 19:05:17,""EST"",""N.Y.C._LONGIL"",,8356"
"01/01/2004 19:05:17,""EST"",""NORTH"",61755,705"
"01/01/2004 19:05:17,""EST"",""WEST"",61752,1897"
"01/01/2004 19:10:17,""EST"",""CAPITL"",61757,1339"
"01/01/2004 19:10:17,""EST"",""CENTRL"",61754,2029"
"01/01/2004 19:10:17,""EST"",""DUNWOD"",61760,745"
"01/01/2004 19:10:17,""EST"",""GENESE"",61753,1245"
"01/01/2004 19:10:17,""EST"",""HUD VL"",61758,1342"
"01/01/2004 19:10:17,""EST"",""MHK VL"",61756,865"
"01/01/2004 19:10:17,""EST"",""MILLWD"",61759,291"
"01/01/2004 19:10:17,""EST"",""N.Y.C._LONGIL"",,8348"
"01/01/2004 19:10:17,""EST"",""NORTH"",61755,695"
"01/01/2004 19:10:17,""EST"",""WEST"",61752,1879"
"01/01/2004 19:11:47,""EST"",""CAPITL"",61757,1351"
"01/01/2004 19:11:47,""EST"",""CENTRL"",61754,2029"
"01/01/2004 19:11:47,""EST"",""DUNWOD"",61760,733"
"01/01/2004 19:11:47,""EST"",""GENESE"",61753,1239"
"01/01/2004 19:11:47,""EST"",""HUD VL"",61758,1326"
"01/01/2004 19:11:47,""EST"",""MHK VL"",61756,861"
"01/01/2004 19:11:47,""EST"",""MILLWD"",61759,293"
"01/01/2004 19:11:47,""EST"",""N.Y.C._LONGIL"",,8349"
"01/01/2004 19:11:47,""EST"",""NORTH"",61755,706"
"01/01/2004 19:11:47,""EST"",""WEST"",61752,1897"
"01/01/2004 19:16:47,""EST"",""CAPITL"",61757,1342"
"01/01/2004 19:16:47,""EST"",""CENTRL"",61754,2018"
"01/01/2004 19:16:47,""EST"",""DUNWOD"",61760,742"
"01/01/2004 19:16:47,""EST"",""GENESE"",61753,1241"
"01/01/2004 19:16:47,""EST"",""HUD VL"",61758,1337"
"01/01/2004 19:16:47,""EST"",""MHK VL"",61756,859"
"01/01/2004 19:16:47,""EST"",""MILLWD"",61759,293"
"01/01/2004 19:16:47,""EST"",""N.Y.C._LONGIL"",,8345"
"01/01/2004 19:16:47,""EST"",""NORTH"",61755,703"
"01/01/2004 19:16:47,""EST"",""WEST"",61752,1872"
"01/01/2004 19:18:17,""EST"",""CAPITL"",61757,1342"
"01/01/2004 19:18:17,""EST"",""CENTRL"",61754,2014"
"01/01/2004 19:18:17,""EST"",""DUNWOD"",61760,738"
"01/01/2004 19:18:17,""EST"",""GENESE"",61753,1239"
"01/01/2004 19:18:17,""EST"",""HUD VL"",61758,1343"
"01/01/2004 19:18:17,""EST"",""MHK VL"",61756,853"
"01/01/2004 19:18:17,""EST"",""MILLWD"",61759,291"
"01/01/2004 19:18:17,""EST"",""N.Y.C._LONGIL"",,8352"
"01/01/2004 19:18:17,""EST"",""NORTH"",61755,698"
"01/01/2004 19:18:17,""EST"",""WEST"",61752,1875"
"01/01/2004 19:23:17,""EST"",""CAPITL"",61757,1322"
"01/01/2004 19:23:17,""EST"",""CENTRL"",61754,2014"
"01/01/2004 19:23:17,""EST"",""DUNWOD"",61760,728"
"01/01/2004 19:23:17,""EST"",""GENESE"",61753,1240"
"01/01/2004 19:23:17,""EST"",""HUD VL"",61758,1329"
"01/01/2004 19:23:17,""EST"",""MHK VL"",61756,861"
"01/01/2004 19:23:17,""EST"",""MILLWD"",61759,298"
"01/01/2004 19:23:17,""EST"",""N.Y.C._LONGIL"",,8336"
"01/01/2004 19:23:17,""EST"",""NORTH"",61755,701"
"01/01/2004 19:23:17,""EST"",""WEST"",61752,1881"
"01/01/2004 19:24:47,""EST"",""CAPITL"",61757,1338"
"01/01/2004 19:24:47,""EST"",""CENTRL"",61754,2014"
"01/01/2004 19:24:47,""EST"",""DUNWOD"",61760,748"
"01/01/2004 19:24:47,""EST"",""GENESE"",61753,1231"
"01/01/2004 19:24:47,""EST"",""HUD VL"",61758,1339"
"01/01/2004 19:24:47,""EST"",""MHK VL"",61756,849"
"01/01/2004 19:24:47,""EST"",""MILLWD"",61759,294"
"01/01/2004 19:24:47,""EST"",""N.Y.C._LONGIL"",,8316"
"01/01/2004 19:24:47,""EST"",""NORTH"",61755,695"
"01/01/2004 19:24:47,""EST"",""WEST"",61752,1870"
"01/01/2004 19:29:47,""EST"",""CAPITL"",61757,1319"
"01/01/2004 19:29:47,""EST"",""CENTRL"",61754,2004"
"01/01/2004 19:29:47,""EST"",""DUNWOD"",61760,731"
"01/01/2004 19:29:47,""EST"",""GENESE"",61753,1218"
"01/01/2004 19:29:47,""EST"",""HUD VL"",61758,1273"
"01/01/2004 19:29:47,""EST"",""MHK VL"",61756,842"
"01/01/2004 19:29:47,""EST"",""MILLWD"",61759,286"
"01/01/2004 19:29:47,""EST"",""N.Y.C._LONGIL"",,8375"
"01/01/2004 19:29:47,""EST"",""NORTH"",61755,700"
"01/01/2004 19:29:47,""EST"",""WEST"",61752,1921"
"01/01/2004 19:42:50,""EST"",""CAPITL"",61757,1338"
"01/01/2004 19:42:50,""EST"",""CENTRL"",61754,1992"
"01/01/2004 19:42:50,""EST"",""DUNWOD"",61760,723"
"01/01/2004 19:42:50,""EST"",""GENESE"",61753,1225"
"01/01/2004 19:42:50,""EST"",""HUD VL"",61758,1327"
"01/01/2004 19:42:50,""EST"",""MHK VL"",61756,845"
"01/01/2004 19:42:50,""EST"",""MILLWD"",61759,298"
"01/01/2004 19:42:50,""EST"",""N.Y.C._LONGIL"",,8300"
"01/01/2004 19:42:50,""EST"",""NORTH"",61755,685"
"01/01/2004 19:42:50,""EST"",""WEST"",61752,1845"
"01/01/2004 19:47:50,""EST"",""CAPITL"",61757,1329"
"01/01/2004 19:47:50,""EST"",""CENTRL"",61754,1989"
"01/01/2004 19:47:50,""EST"",""DUNWOD"",61760,729"
"01/01/2004 19:47:50,""EST"",""GENESE"",61753,1227"
"01/01/2004 19:47:50,""EST"",""HUD VL"",61758,1299"
"01/01/2004 19:47:50,""EST"",""MHK VL"",61756,842"
"01/01/2004 19:47:50,""EST"",""MILLWD"",61759,302"
"01/01/2004 19:47:50,""EST"",""N.Y.C._LONGIL"",,8262"
"01/01/2004 19:47:50,""EST"",""NORTH"",61755,693"
"01/01/2004 19:47:50,""EST"",""WEST"",61752,1864"
"01/01/2004 19:52:50,""EST"",""CAPITL"",61757,1318"
"01/01/2004 19:52:50,""EST"",""CENTRL"",61754,1998"
"01/01/2004 19:52:50,""EST"",""DUNWOD"",61760,721"
"01/01/2004 19:52:50,""EST"",""GENESE"",61753,1224"
"01/01/2004 19:52:50,""EST"",""HUD VL"",61758,1312"
"01/01/2004 19:52:50,""EST"",""MHK VL"",61756,844"
"01/01/2004 19:52:50,""EST"",""MILLWD"",61759,299"
"01/01/2004 19:52:50,""EST"",""N.Y.C._LONGIL"",,8277"
"01/01/2004 19:52:50,""EST"",""NORTH"",61755,692"
"01/01/2004 19:52:50,""EST"",""WEST"",61752,1859"
"01/01/2004 19:55:20,""EST"",""CAPITL"",61757,1309"
"01/01/2004 19:55:20,""EST"",""CENTRL"",61754,1970"
"01/01/2004 19:55:20,""EST"",""DUNWOD"",61760,720"
"01/01/2004 19:55:20,""EST"",""GENESE"",61753,1217"
"01/01/2004 19:55:20,""EST"",""HUD VL"",61758,1300"
"01/01/2004 19:55:20,""EST"",""MHK VL"",61756,842"
"01/01/2004 19:55:20,""EST"",""MILLWD"",61759,305"
"01/01/2004 19:55:20,""EST"",""N.Y.C._LONGIL"",,8254"
"01/01/2004 19:55:20,""EST"",""NORTH"",61755,702"
"01/01/2004 19:55:20,""EST"",""WEST"",61752,1868"
"01/01/2004 20:00:00,""EST"",""CAPITL"",61757,1301"
"01/01/2004 20:00:00,""EST"",""CENTRL"",61754,1995"
"01/01/2004 20:00:00,""EST"",""DUNWOD"",61760,731"
"01/01/2004 20:00:00,""EST"",""GENESE"",61753,1218"
"01/01/2004 20:00:00,""EST"",""HUD VL"",61758,1323"
"01/01/2004 20:00:00,""EST"",""MHK VL"",61756,835"
"01/01/2004 20:00:00,""EST"",""MILLWD"",61759,293"
"01/01/2004 20:00:00,""EST"",""N.Y.C._LONGIL"",,8267"
"01/01/2004 20:00:00,""EST"",""NORTH"",61755,689"
"01/01/2004 20:00:00,""EST"",""WEST"",61752,1863"
"01/01/2004 20:00:50,""EST"",""CAPITL"",61757,1298"
"01/01/2004 20:00:50,""EST"",""CENTRL"",61754,1969"
"01/01/2004 20:00:50,""EST"",""DUNWOD"",61760,724"
"01/01/2004 20:00:50,""EST"",""GENESE"",61753,1220"
"01/01/2004 20:00:50,""EST"",""HUD VL"",61758,1305"
"01/01/2004 20:00:50,""EST"",""MHK VL"",61756,839"
"01/01/2004 20:00:50,""EST"",""MILLWD"",61759,293"
"01/01/2004 20:00:50,""EST"",""N.Y.C._LONGIL"",,8262"
"01/01/2004 20:00:50,""EST"",""NORTH"",61755,699"
"01/01/2004 20:00:50,""EST"",""WEST"",61752,1868"
"01/01/2004 20:05:20,""EST"",""CAPITL"",61757,1298"
"01/01/2004 20:05:20,""EST"",""CENTRL"",61754,1989"
"01/01/2004 20:05:20,""EST"",""DUNWOD"",61760,731"
"01/01/2004 20:05:20,""EST"",""GENESE"",61753,1233"
"01/01/2004 20:05:20,""EST"",""HUD VL"",61758,1316"
"01/01/2004 20:05:20,""EST"",""MHK VL"",61756,844"
"01/01/2004 20:05:20,""EST"",""MILLWD"",61759,292"
"01/01/2004 20:05:20,""EST"",""N.Y.C._LONGIL"",,8257"
"01/01/2004 20:05:20,""EST"",""NORTH"",61755,696"
"01/01/2004 20:05:20,""EST"",""WEST"",61752,1851"
"01/01/2004 20:06:50,""EST"",""CAPITL"",61757,1302"
"01/01/2004 20:06:50,""EST"",""CENTRL"",61754,1968"
"01/01/2004 20:06:50,""EST"",""DUNWOD"",61760,718"
"01/01/2004 20:06:50,""EST"",""GENESE"",61753,1215"
"01/01/2004 20:06:50,""EST"",""HUD VL"",61758,1297"
"01/01/2004 20:06:50,""EST"",""MHK VL"",61756,843"
"01/01/2004 20:06:50,""EST"",""MILLWD"",61759,296"
"01/01/2004 20:06:50,""EST"",""N.Y.C._LONGIL"",,8195"
"01/01/2004 20:06:50,""EST"",""NORTH"",61755,697"
"01/01/2004 20:06:50,""EST"",""WEST"",61752,1874"
"01/01/2004 20:19:17,""EST"",""CAPITL"",61757,1303"
"01/01/2004 20:19:17,""EST"",""CENTRL"",61754,1963"
"01/01/2004 20:19:17,""EST"",""DUNWOD"",61760,721"
"01/01/2004 20:19:17,""EST"",""GENESE"",61753,1218"
"01/01/2004 20:19:17,""EST"",""HUD VL"",61758,1306"
"01/01/2004 20:19:17,""EST"",""MHK VL"",61756,834"
"01/01/2004 20:19:17,""EST"",""MILLWD"",61759,291"
"01/01/2004 20:19:17,""EST"",""N.Y.C._LONGIL"",,8200"
"01/01/2004 20:19:17,""EST"",""NORTH"",61755,700"
"01/01/2004 20:19:17,""EST"",""WEST"",61752,1861"
"01/01/2004 20:20:47,""EST"",""CAPITL"",61757,1287"
"01/01/2004 20:20:47,""EST"",""CENTRL"",61754,1946"
"01/01/2004 20:20:47,""EST"",""DUNWOD"",61760,715"
"01/01/2004 20:20:47,""EST"",""GENESE"",61753,1211"
"01/01/2004 20:20:47,""EST"",""HUD VL"",61758,1307"
"01/01/2004 20:20:47,""EST"",""MHK VL"",61756,833"
"01/01/2004 20:20:47,""EST"",""MILLWD"",61759,284"
"01/01/2004 20:20:47,""EST"",""N.Y.C._LONGIL"",,8187"
"01/01/2004 20:20:47,""EST"",""NORTH"",61755,692"
"01/01/2004 20:20:47,""EST"",""WEST"",61752,1855"
"01/01/2004 20:25:47,""EST"",""CAPITL"",61757,1283"
"01/01/2004 20:25:47,""EST"",""CENTRL"",61754,1968"
"01/01/2004 20:25:47,""EST"",""DUNWOD"",61760,726"
"01/01/2004 20:25:47,""EST"",""GENESE"",61753,1209"
"01/01/2004 20:25:47,""EST"",""HUD VL"",61758,1298"
"01/01/2004 20:25:47,""EST"",""MHK VL"",61756,833"
"01/01/2004 20:25:47,""EST"",""MILLWD"",61759,285"
"01/01/2004 20:25:47,""EST"",""N.Y.C._LONGIL"",,8199"
"01/01/2004 20:25:47,""EST"",""NORTH"",61755,695"
"01/01/2004 20:25:47,""EST"",""WEST"",61752,1850"
"01/01/2004 20:27:47,""EST"",""CAPITL"",61757,1283"
"01/01/2004 20:27:47,""EST"",""CENTRL"",61754,1977"
"01/01/2004 20:27:47,""EST"",""DUNWOD"",61760,714"
"01/01/2004 20:27:47,""EST"",""GENESE"",61753,1205"
"01/01/2004 20:27:47,""EST"",""HUD VL"",61758,1302"
"01/01/2004 20:27:47,""EST"",""MHK VL"",61756,821"
"01/01/2004 20:27:47,""EST"",""MILLWD"",61759,286"
"01/01/2004 20:27:47,""EST"",""N.Y.C._LONGIL"",,8174"
"01/01/2004 20:27:47,""EST"",""NORTH"",61755,693"
"01/01/2004 20:27:47,""EST"",""WEST"",61752,1846"
"01/01/2004 20:29:47,""EST"",""CAPITL"",61757,1288"
"01/01/2004 20:29:47,""EST"",""CENTRL"",61754,1957"
"01/01/2004 20:29:47,""EST"",""DUNWOD"",61760,715"
"01/01/2004 20:29:47,""EST"",""GENESE"",61753,1205"
"01/01/2004 20:29:47,""EST"",""HUD VL"",61758,1297"
"01/01/2004 20:29:47,""EST"",""MHK VL"",61756,839"
"01/01/2004 20:29:47,""EST"",""MILLWD"",61759,286"
"01/01/2004 20:29:47,""EST"",""N.Y.C._LONGIL"",,8167"
"01/01/2004 20:29:47,""EST"",""NORTH"",61755,678"
"01/01/2004 20:29:47,""EST"",""WEST"",61752,1842"
"01/01/2004 20:34:47,""EST"",""CAPITL"",61757,1278"
"01/01/2004 20:34:47,""EST"",""CENTRL"",61754,1950"
